monthly_spend,invoices,last_payment_date,sign_up_date,last_seen_at,sessions_30d,pages_viewed_30d,time_on_site_sec_30d,plan_basic,plan_premium,plan_standard,payment_status_delinquent,payment_status_on_time,device_type_desktop,device_type_mobile,device_type_tablet,region_East,region_North,region_South,region_West,channel_app,channel_partner,channel_web,age_band_18-24,age_band_25-34,age_band_35-44,age_band_45-54,age_band_55+,customer_id,churn,avg_monthly_spend_per_invoice,engagement_score,tenure_proxy,avg_monthly_spend_per_invoice_scaled,engagement_score_scaled,tenure_proxy_scaled
-1.0559213065014252,-0.0567322515048996,-0.4454773898542856,0.0878234884054935,0.9434278373460884,-0.977084477596093,0.7762170261194999,-0.4590822915708974,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,539,1,18.612363840526093,-0.20851882300277463,0.8556043489405949,3.1038114497459923,-0.14680851033847722,0.9646186533808215
0.0115535516777805,-1.526927793552605,0.782622428826053,1.4990928012777005,0.6017867347131344,-0.8765992891284957,0.0937284334001272,-1.1901050488493967,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,540,1,-0.007566534401014203,-0.8027059398758585,-0.8973060665645661,0.029477284827067286,-0.5651483236669428,-1.0116336723529793
1.8404400122623483,-0.8350710678830967,0.7632517692254168,0.7950297142323233,-0.0453217067445785,-0.173202969855315,-0.6862585297077273,-1.2307174242537575,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,541,0,-2.2039321957685107,-0.8799734566339382,-0.8403514209769017,-0.33316434999286304,-0.6195488275133321,-0.9474223185904832
-0.5798229086310019,-1.4404457028439166,0.4300764240944731,1.4079417766155755,0.9112733806276928,-0.977084477596093,0.353724087769412,-0.4648840594858061,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,542,1,0.4025302081753166,-0.6311084574847777,-0.4966683959878827,0.09718830206707192,-0.4443344306816921,-0.5599499346957015
-0.0530021632877006,-1.0080352493004738,0.027166704401239,1.046480816748529,1.0117560578726792,-0.2736881583229123,-0.5562607025230849,-1.3235457108922972,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,543,1,0.05257967251093794,-0.8520079560275355,-0.034724758875849915,0.039408016847885655,-0.5998596050931522,-0.039149111604295926
-0.3919196668564764,1.1540170184167404,-0.5229600282568306,-1.1128555261093906,-0.234229139965153,1.133104480223449,2.336190952335209,0.666460683921395,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,544,0,-0.33961342042786563,3.4804031106240148,0.8786263861442376,-0.02534693124206965,2.4503917137558124,0.9905739755492493
2.1338226811679726,0.6351244741646089,-0.7631562073047202,-0.6508141252358619,0.7062887190479202,-0.977084477596093,-0.8487558136885304,-1.1552944413599442,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,545,0,3.3596921044093433,-1.8450951986406225,1.3571028442837823,0.5854448994725437,-1.2990466454987717,1.5300141002943821
-0.0408979667316728,-0.8350710678830967,0.1937543769667108,0.8327473796097542,0.5053233645579474,-0.0727177813877178,0.6787186557310181,-0.3314433974429055,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,546,0,0.04897543251659892,0.6004768177192519,-0.32742401505180685,0.03881292127394708,0.4227681023356805,-0.369141780163795
-0.8426568909904608,0.3756782020385432,0.98407728867267,-0.345929663434962,-1.3596351251090015,-0.7761141006608985,-0.8487558136885304,-0.8652060456145081,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,547,1,-2.243028438748776,-1.6392900151096708,-1.0137054616740395,-0.33961952533960077,-1.1541486838710393,-1.1428637530601056
0.0922481953846318,0.1162319299124775,-0.1936588150460143,-0.0693334506671352,0.2038753328229879,-0.977084477596093,-0.6862585297077273,0.3763722881759588,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,548,1,0.7936562307284633,-1.657070135834221,0.2732087834901231,0.16176706631117269,-1.1666668488962408,0.30801887478525747
-0.1400371004286618,0.0297498392037889,-0.7476596796242112,-0.0630471731042301,-1.3234613613008064,0.2287377840150738,-0.3612639617461213,-0.4126681482516276,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,549,1,-4.707154867943853,-0.13940398020190795,-1.2604141881965762,-0.746471104019779,-0.09814792916044972,-1.4210061442834931
-0.7700317116542946,1.1540170184167404,-1.0614643651545186,-1.2008634119900627,-1.4360019598151912,-0.3741733467905095,1.5562039892273545,-1.1552944413599442,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,550,0,-0.6672620068556212,1.1627757350808459,-0.23513854782512844,-0.07944494466421616,0.8186569014092091,-0.26509803233450574
1.922863826905775,-0.8350710678830967,0.6044123605001995,0.8830376001129954,0.7143273332275192,0.9321341032882544,0.7112181125271787,-0.1689938958254612,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,551,1,-2.302634950316541,1.6405356508850089,-0.1687102668854762,-0.34946114833574105,1.1550256787148059,-0.19020598791496618
-0.4501350883878479,0.8080886555819861,-1.6154652297327154,-0.8142573418713959,-1.3676737392886005,1.133104480223449,1.8161996435966392,-0.4996946669752585,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,552,0,-0.5570367623384841,2.9409758793705003,-0.5534163974172046,-0.0612456695739137,2.070605816655847,-0.6239283153439351
0.0674634119603846,-1.6134098842612938,0.8484826714682163,1.6248183525358035,0.8750996168194975,-0.2736881583229123,-0.9137547272808516,0.2023192507286971,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,553,0,-0.0418141804004585,-1.184070898091619,-0.749718735716306,0.023822660666607574,-0.8336498459981254,-0.8452419370664597
-0.7775247857127879,1.0675349277080517,-0.6236874581801392,-1.0468496116988866,-2.0710524800035057,-0.575143723725704,-0.6537590729115668,-0.9232237247635954,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,554,0,-0.728336624434479,-1.244289858716664,-1.0242028683046192,-0.0895289664436357,-0.8760472457924673,-1.1546986557934993
0.038067506038603,1.0675349277080517,-1.4178845018062256,-1.043706472917434,-1.1425925422598306,-0.173202969855315,-0.3287645049499607,1.1364038850290017,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,555,0,0.03565926046123116,-0.4830274100547923,-0.09888606934239674,0.03661428992187275,-0.3400773776756512,-0.1114853461945275
0.2034915256376484,1.413463290542806,1.2087769400400508,-1.452314514506269,-2.1474193147096954,-0.7761141006608985,-0.2962650481538,-0.615730025273433,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,556,0,0.14396661519203832,-1.0826413159025892,-0.6951048002034264,0.054496902491105705,-0.7622379434610221,-0.7836695280487973
0.3844780836658723,0.3756782020385432,-1.359772523004317,-0.4025061615011084,-1.540503944149977,-0.4746585352581067,-0.7187579865038879,-0.7897830627206947,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,557,0,1.0234239878161104,-1.2065795728073394,-1.1379977826488687,0.19970398934943143,-0.8494971683507184,-1.282992413500845
-0.5682951023871661,-0.4891427050483424,-0.4299808621737766,0.4901452524314233,0.7022694119581208,-0.3741733467905095,-0.9137547272808516,-0.7955848306356034,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,558,1,1.1618186196418916,-1.301187821248621,0.21212415952669744,0.22255430813667562,-0.9161064836124504,0.23915133363398566
-0.5533089542701793,-1.526927793552605,0.67414673506249,1.5273810503107736,0.8027520892031073,3.2432934380429908,-0.7187579865038879,-0.2096062712298222,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,559,1,0.3623674653159799,2.5210420136852725,-0.7246289611076664,0.09055703707074426,1.7749497009434245,-0.8169554228305501
-0.940643244063066,-1.0080352493004738,0.9298394417908886,1.0244788452783613,1.1484124989258606,0.5301933494178656,0.0937284334001272,-0.5345052744647109,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,560,0,0.93314518982925,0.6150133615769142,0.12393365364749931,0.18479806932555462,0.4330026141101161,0.13972429457381833
0.4161795508364211,-0.7485889771744081,-0.0503159340013059,0.7730277427621552,0.9916595224236818,0.4297081609502683,-0.0687688505806758,0.4808041106443158,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,561,1,-0.5559520157607912,0.36895271221366444,0.21863177966152658,-0.06106656721440269,0.25976263094822954,0.24648810299349794
-0.9077889962681336,1.240499109125429,-1.650332417013861,-1.2542967712747566,-2.239863377775083,2.338926741834616,-0.6537590729115668,0.6490553801766689,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,562,1,-0.7317933480082375,1.6959852585926602,-0.9855666065003263,-0.09009970560148972,1.1940651965347626,-1.111139668652454
-0.6801148229523745,0.2027140206211661,0.3448455218516736,-0.1541981977663548,-0.9295692665004596,-0.2736881583229123,-0.3287645049499607,0.5330200218784944,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,563,1,-3.355045797366821,-0.5935689962415648,-0.7753710687341048,-0.5232245597701196,-0.4179046230285396,-0.8741626864319161
-0.7233440963667591,1.240499109125429,-2.270193524234221,-1.2542967712747566,-0.2101132974263563,-0.8765992891284957,2.271192038742888,0.6896677555810299,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,564,0,-0.5831073082162291,1.4060872122074095,1.0441834738484004,-0.06555017384842829,0.9899613188753003,1.1772250312580932
-0.6512953073427846,0.4621602927472318,-1.6038428339723338,-0.4307944105341815,-0.7446811403696844,-0.7761141006608985,0.3862235445655726,-0.3256416295279968,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,565,0,-1.4092411606182618,-0.39531791658745913,-0.31388672983550286,-0.20195302155486605,-0.2783251584128835,-0.35387968168106526
-0.8311290847466248,0.8080886555819861,1.33662329340425,-0.8016847867455856,-0.2704029037733482,0.9321341032882544,0.7762170261194999,-0.7317653835716075,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,566,1,-1.0285122542006793,1.6961550396815608,0.5312818829722374,-0.13909092373800588,1.1941847315886547,0.5989735970286529
2.20356590894318,0.0297498392037889,1.166161488918651,-0.0347589240711569,-0.8692796601534676,-0.575143723725704,-0.1662672209691576,0.2545351619628756,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,567,0,74.06984265859619,-0.7371686919954803,-0.8345207360823107,12.26038821440685,-0.5190065624846738,-0.9408487341781641
-0.8593722100440229,0.3756782020385432,-1.4178845018062256,-0.3993630227196558,-1.054167786284243,-0.7761141006608985,-0.7512574433000485,-0.7433689194014249,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,568,0,-2.2875221542820694,-1.5397610259509706,-0.6548047635645871,-0.34696587664349077,-1.0840749014495417,-0.7382347811101115
-0.745823318542239,-1.4404457028439166,0.6315312839410903,1.398512360271218,1.3413392392362349,-0.8765992891284957,-0.0362693937845152,-0.5345052744647109,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,569,1,0.5177726012648286,-0.9217771041540894,-0.057173121034983065,0.11621595787394763,-0.6489808525495875,-0.06445766561452276
0.2893736821542261,-0.2296964329222767,0.104649342803784,0.2449804274781223,0.93136991607669,-0.977084477596093,-0.9137547272808516,-0.8245936702101471,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,570,1,-1.2598092119791109,-1.9045824327137801,0.6863894885985676,-0.17728033289377598,-1.3409288702911126,0.7738437807223807
-0.782712298522514,0.2891961113298547,0.8136154841870711,-0.3050688592760785,-1.5445232512397766,0.0277674070798793,-0.5237612457269243,0.2487333940479669,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,571,0,-2.7065104538344187,-0.49184828207957887,-1.2394543919636982,-0.4161449776432234,-0.34628774786284544,-1.3973758174363595
0.0006021357461363,1.413463290542806,-0.6972959646625569,-1.4303125430361008,-1.126515313900633,1.8365007994966296,0.4187230013617332,0.9971614550711922,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,572,1,0.0004260002719314094,2.2718431584428824,0.3037972291354678,0.030796931136938734,1.5995002513956382,0.3425046570092016
-0.2247664763208557,1.5864274719601832,-1.93314404718315,-1.6063283147974452,-2.119284165081099,-0.3741733467905095,-0.2637655913576394,-0.0355532337825605,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,573,1,-0.14168090271604739,-0.6385314920445249,-0.5129558502836538,0.007333679764363569,-0.44956064781746125,-0.5783126069392939
1.945919439393447,0.8945707462906747,0.875601594909107,-0.8834063950633526,-0.8451638176146707,-0.4746585352581067,-0.0037699369883546,0.0282662132814353,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,574,0,2.1752549448572682,-0.4779573686917707,0.03824257744868187,0.3898826415860275,-0.33650779479991355,0.04311514265447046
-1.1343103889595096,0.1162319299124775,-0.0386935382409242,-0.0819060057929455,-0.2302098328753536,-0.4746585352581067,-0.881255270484691,-1.2307174242537575,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,575,0,-9.759025680926438,-1.3764257628136938,-0.14830382708240808,-1.5805848050045448,-0.9690780569363356,-0.1671995217749734
-0.582704860191961,1.1540170184167404,-2.029997345186332,-1.1631457466126318,-2.235844070685284,-0.7761141006608985,-0.2312661345614788,-0.8187919022952383,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,576,1,-0.5049361065674802,-1.0210267669272979,-1.0726983240726522,-0.05264333740476859,-0.71885797411351,-1.209373017016618
2.475045745985516,-1.0945173400091623,0.8484826714682163,1.0810553433445078,1.2247793336320505,0.5301933494178656,-0.5237612457269243,-0.8942148851890517,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,577,0,-2.261312503248964,-0.008471477728876258,0.14372399028754268,-0.34263840473574503,-0.005964377737377527,0.16203615858351988
-0.8172957172540217,-1.353963612135228,1.2707630507620866,1.3890829439268602,1.2529144832606467,1.3340748571586434,-0.3612639617461213,0.2371298582181494,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,578,0,0.6036319661243553,0.976763059716158,-0.13616846066621346,0.1303921858968688,0.6876939342242215,-0.1535179634411865
2.1217184846119443,-0.8350710678830967,0.1937543769667108,0.8327473796097542,0.0792768130392047,-0.977084477596093,-0.6537590729115668,0.9101349363475614,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,579,1,-2.5407639735268233,-1.6156746349018671,-0.7534705665705494,-0.3887785988832439,-1.1375221810956122,-0.8494717963826425
-1.00289339777978,1.6729095626688717,-0.4725963132951764,-1.681763645552307,-1.7535272199093483,-0.2736881583229123,-0.1987666777653182,0.7418836668152085,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,580,1,-0.5994905045433638,-0.46009010830797703,-0.07176357435704128,-0.0682552011597499,-0.3239282787495111,-0.0809071185107898
0.3199223687003911,-1.526927793552605,0.67414673506249,1.5493830217809417,0.9635243727950856,0.6306785378854628,-0.881255270484691,-1.3525545504668408,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,581,0,-0.20952029955263843,-0.2731193084403422,-0.585858648985856,-0.003867273795756343,-0.1922907401806512,-0.660504100704941
0.4259781861436815,1.0675349277080517,-0.914247352189683,-1.0594221668246968,-1.8499905900645357,-0.4746585352581067,-0.4587623321346031,3.1438155835874206,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,582,0,0.3990297414045618,-0.8810239409995861,-0.7905684232398389,0.0966103404759273,-0.6202884252275038,-0.8912963670360688
-0.7244968769911427,-1.0945173400091623,0.4223281602542186,1.093627898470318,1.0881228925788688,-0.977084477596093,0.4187230013617332,0.5330200218784944,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,583,1,0.6619327538338295,-0.5494778092030516,-0.0055050058914491995,0.1400182210048343,-0.38686204665598267,-0.006206409979610954
-0.689913458259635,0.8080886555819861,-0.4067360706530131,-0.8205436194343011,0.1154505768473998,-0.173202969855315,-0.4587623321346031,-0.1863991995701874,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,584,0,-0.8537596134953273,-0.6350719553160878,0.9359941962817009,-0.11023753906296418,-0.4471249471634424,1.055251136003992
-0.5976910083089476,-0.6621068864657196,0.5230555901775272,0.6473021915040521,0.879118923909297,0.0277674070798793,0.8087164829156605,-0.7491706873163336,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,585,0,0.902710756414845,0.8239977118736009,0.23181673240524492,0.17977304417498544,0.5801388807995882,0.2613529776008831
0.1844706453353193,0.0297498392037889,-0.0774348574421967,-0.0473314791969672,0.2119139470025868,-0.4746585352581067,-0.4587623321346031,0.625848308517034,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,586,0,6.2007274752538954,-0.9229900622507592,0.25924542619955404,1.0545278621076664,-0.6498348405431449,0.29227641751165706
0.7193608550493058,-1.6134098842612938,1.2397699954010688,1.6468203240059716,0.9353892231664894,-0.977084477596093,2.141194211558245,4.031486074568456,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,587,0,-0.44586367175918723,1.231301168538293,-0.7114311008394821,-0.042889895749550155,0.8669025065843946,-0.8020759961245411
-0.4432184046415463,1.0675349277080517,-1.5960945701320792,-1.0688515831690546,-1.7173534561011534,-0.173202969855315,-0.5887601593192455,-0.1283815204211001,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,588,0,-0.4151793005903009,-0.7641028211815789,-0.6485018729320988,-0.03782360341042374,-0.5379696437362048,-0.7311288262586133
1.9528361231397489,-0.1432143422135881,-0.8290164499468835,0.1726882355047131,-0.92554995941066,-0.6756289121933012,1.2962083348580695,-0.6911530081672463,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,589,0,-13.635758073917719,0.6090602058619808,-1.098238194915373,-2.2206715617235613,0.4288112710469974,-1.2381669751706759
-0.8126845947564874,0.6351244741646089,-1.0885832885954094,-0.6665298191431248,-0.3266732030305406,-0.4746585352581067,-0.6537590729115668,0.7766942743046608,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,590,0,-1.2795674356990046,-1.1154727035979293,0.3398566161125842,-0.18054261051764806,-0.7853530131247031,0.38315844441768404
-0.7636914182201848,1.0675349277080517,-1.7665563746176782,-1.0814241382948648,-1.898222275142129,-0.8765992891284957,0.3862235445655726,-0.4648840594858061,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,591,0,-0.7153783903443751,-0.49812381222101987,-0.8167981368472641,-0.08738943418019245,-0.35070605992878734,-0.9208680622359442
-0.0310993314244124,0.8945707462906747,0.4145798964139641,-0.9211240604407837,-0.2221712186957546,-0.575143723725704,-0.5887601593192455,0.7999013459642956,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,592,0,-0.03476452986347402,-1.1505721939455447,0.698952841745029,0.024986627505375912,-0.8100649495214696,0.788007856453287
-0.4351489402708612,-0.4891427050483424,0.8678533310688525,0.5310060565903069,0.9273506089868904,-0.173202969855315,2.7586838906852966,-0.4648840594858061,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,593,0,0.8896155166575673,2.577732853171885,0.3963445523965835,0.1776108909245192,1.8148631129559052,0.4468436244871887
-0.051849382663317,-1.180999430717851,0.3254748622510374,1.1502043965364643,1.3333006250566355,-0.977084477596093,-0.3937634185422818,-0.4010646124218102,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,594,0,0.043902970073238054,-1.377532306345405,0.18309622852017116,0.03797540769167873,-0.9698571233303227,0.20642489441869025
2.1441977067874247,1.240499109125429,-2.2198298092725666,-1.2574399100562093,-1.3757123534681994,-0.4746585352581067,-0.5887601593192455,-0.7143600798268813,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,595,0,1.7284959666751532,-1.0753246959078002,-0.11827244341199017,0.316118327624949,-0.757086647924823,-0.13334177793438823
-0.989060030287177,0.3756782020385432,-0.4028619387328858,-0.3742179124680352,-0.6642949985736951,-0.8765992891284957,-0.6212596161154061,-0.1051744487614652,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,596,1,-2.632732016178312,-1.4996118127232598,-0.2900770861056599,-0.4039634298633275,-1.0558076874861113,-0.32703640242401594
-0.819601278502789,-1.0945173400091623,0.2789852792095104,1.0841984821259605,0.3566090022353673,-0.173202969855315,-0.5887601593192455,-0.2386151108043659,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,597,0,0.748824389110115,-0.7659400476879666,-0.7275894798905932,0.15436488705549103,-0.5392631503974886,-0.8202931473818939
-0.0091964995611242,-1.2674815214265396,0.3603420495321826,1.3073613356090932,1.132335270566663,-0.575143723725704,-0.5237612457269243,-0.9928449397425,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,598,0,0.007255726734993042,-1.1154523851150033,-0.17502606504243023,0.031924586341853724,-0.7853387078156296,-0.19732649486508816
-0.9608169049897788,-1.526927793552605,1.197154544279669,1.5588124381252992,1.019794672052278,-0.6756289121933012,-0.8487558136885304,-0.7665759910610598,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,599,0,0.6292484222546684,-1.5371609923995158,-0.5390177660730213,0.13462171547511118,-1.0822443374408715,-0.6076951248570582
-0.8812750419073112,-1.2674815214265396,0.627657152020963,1.27907308657602,1.1604704201952591,0.3292229724826711,-0.4262628753384425,0.2951475373672367,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,600,0,0.6952961656714677,-0.09212077723298413,-0.11860266638076089,0.14552684938342528,-0.06485800122043252,-0.13371407528870327
2.068114185578108,1.240499109125429,-0.2285260023271595,-1.2385810773674937,-0.3668662739285352,0.5301933494178656,4.123661076124042,0.1907157148988796,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,601,0,1.66716297526095,4.657033020790223,0.8717148034389585,0.3059916457768112,3.2788027024793522,0.9827817739198961
-0.8386221588051183,-1.6134098842612938,0.9182170460305068,1.5996732422841828,0.9876402153338824,1.4345600456262406,-0.5237612457269243,-0.7491706873163336,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,602,1,0.5197824601087558,0.8983126217773775,-0.6120330269503005,0.1165478053935748,0.6324605899949561,-0.6900134098341026
-0.0841272401460575,-1.526927793552605,1.1932804123595415,1.5336673278736788,1.1725283414646577,-0.4746585352581067,0.9387143101003028,-0.888413117274143,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,603,0,0.05509575534696637,0.44924888955429376,-0.3611389864090211,0.03982344694181256,0.316295475376836,-0.4071524451512249
0.1302899559892904,-1.0945173400091623,0.6237830201008358,1.0999141760332232,1.22879864072185,1.4345600456262406,-0.9137547272808516,-0.4416769878261712,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,604,0,-0.11903873170999715,0.5134440352149529,0.1288844646886269,0.011072125531355833,0.3614923241298022,0.1453058986009
1.95341251345194,-0.8350710678830967,1.1777838846790327,0.8421767959541119,0.2601456320801803,-0.977084477596093,4.188659989716363,-0.5809194177839806,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,605,1,-2.339217090114062,3.201893521823871,-0.5820311638739315,-0.35550122044883564,2.254305925154431,-0.6561889478669836
0.0115535516777805,-1.2674815214265396,0.736132845784526,1.2822162253574727,0.589728813443736,-0.8765992891284957,-0.133767764172997,1.7920036594136874,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,606,0,-0.009115361038776389,-0.980500325644598,-0.6924874119137368,0.029221558272126965,-0.6903251712309916,-0.7807186529503931
-0.8553374778586803,0.7216065648732976,-1.1660659269979543,-0.7545377050237969,0.441014451121156,-0.4746585352581067,-0.8487558136885304,2.9291501707357974,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,607,0,-1.1853238585888748,-1.2745951794343737,1.195552156144953,-0.16498206635342327,-0.8973838279092653,1.3478799077342618
0.167755326281757,0.0297498392037889,-1.0033523863526097,-0.0379020628526095,-0.1659009194385622,0.3292229724826711,0.7437175693233393,1.7339859802646005,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,608,1,5.638864974449741,1.1018403081437536,-0.1279988565859527,0.9617588212236581,0.775755070645688,-0.1443074533540028
-1.1642826851934829,0.5486423834559204,-0.7980233945858655,-0.5628062393551898,0.240049096631183,-0.575143723725704,-0.2637655913576394,-0.8187919022952383,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,609,0,-2.12211582681531,-0.8525558467882639,0.8028553359863728,-0.3196556604726735,-0.6002453497719895,0.9051487805288755
0.4524921405045042,1.3269811998341174,-2.161717830470658,-1.3077301305594504,-1.950473267309522,-0.4746585352581067,1.9786969275774424,0.602641236857399,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,610,0,0.340993633188676,1.5140824129336257,-0.6427431367500716,0.0870280065630526,1.0659957713722321,-0.7246363576918503
-0.8207540591271726,0.3756782020385432,-1.6038428339723338,-0.36793163490513,-0.6120440064063022,0.4297081609502683,-0.9787536408731728,-0.6099282573585243,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,611,1,-2.1847263287396332,-0.55921095087888,-0.2441123715011722,-0.32999327190691724,-0.3937147039353819,-0.27521522928515296
-0.5682951023871661,0.9810528369993632,1.1274201697173785,-0.9745574197254772,-0.9014341168718631,-0.575143723725704,0.4837219149540545,0.3995793598355937,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,612,1,-0.5792706375788554,-0.08476215277438962,0.07312330285361401,-0.06491670168271589,-0.05967713227368919,0.0824400928031144
-0.9020250931462158,0.9810528369993632,1.015070344033688,-0.9902731136327402,1.0439105145910748,1.635530422561435,0.6787186557310181,-0.5229017386348934,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,613,0,-0.919445986115426,2.305534049315205,2.034183628223815,-0.12108300708831685,1.6232204577046678,2.293363135211001
-0.44437118526593,0.0297498392037889,-0.127798572403851,-0.0630471731042301,0.143585726475996,-0.977084477596093,-0.1987666777653182,0.9855579192413748,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,614,1,-14.936927296377975,-1.1594251900407215,0.20663289958022607,-2.435507434597561,-0.8162979367887533,0.23296042099838726
-0.7613858569714177,0.8080886555819861,0.3022300707302738,-0.8079710643084907,-1.7093148419215545,-0.173202969855315,1.4912050756350332,-0.6795494723374289,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,615,0,-0.9422058479747708,1.306676281240761,-0.9013437776130637,-0.12484088477604653,0.9199706557955424,-1.0161858364451386
-0.791358153205391,-1.180999430717851,0.2286215642478561,1.1942083394768004,1.30114616833824,-0.8765992891284957,-0.3287645049499607,-0.4996946669752585,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,616,0,0.6700749658485246,-1.213692038528044,0.10693782886143954,0.1413625805201898,-0.8545047282546808,0.12056299690331801
